F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
0.134950553,0.11455907,17.63148235,0.028827576,-0.054165947,0.483537015,-0.032137404,0.043073107,0.033438495,0.076998438,0.068082558,0.055146041,0.893875886,2.86205987,3.915252214,1.750331988,4.393331002,2.738560547,3.307490415,2.435738,6
0.129352621,0.119952492,17.69026842,0.023059922,0.015395286,0.357649716,0.036828696,0.143105933,-0.04314809,0.115651553,0.028666209,0.058668035,0.80300076,2.776198708,3.865919784,1.741371336,4.404229402,2.737340662,3.307459151,2.502518076,6
2.016192324,0.104771123,22.01057333,0.029719902,4.106200054,0.119929891,0.154704837,5.240407023,0.006422765,2.01201253,0.054690537,0.669185447,0.19564343,4.916194094,1.910410131,2.903137161,5.408857886,2.751186351,3.300374704,2.753754472,6
2.015613187,0.109967411,22.05247224,0.02382443,4.019895648,0.149963094,0.11835827,5.216421283,0.035652097,1.9819488,0.071022836,0.65712578,0.246402584,4.981327361,1.914636125,2.906308743,5.416031507,2.749899924,3.299135121,2.710096549,6
2.010015254,0.115360833,22.11125831,0.018056776,4.089456881,0.024075795,0.187324369,5.316454108,-0.040934488,2.020601915,0.031606487,0.660647774,0.155527457,4.895466199,1.865303695,2.897348091,5.440939013,2.748312576,3.299471321,2.718553061,6
0.082860316,0.618119926,3.382457076,0.292741615,0.051002831,0.056810576,0.343211177,0.075946735,0.176988408,0.030457034,0.3667067,0.056205197,0.142787994,1.496319367,1.936964285,0.607305283,0.919921106,2.753781926,3.225160774,2.559596327,6
0.108931896,0.197435997,6.486901286,0.040827223,0.039302427,0.051417342,0.342588195,0.065071825,0.173404797,0.032393827,0.038884702,0.054835622,0.19280402,1.871605538,2.348278014,0.802978847,1.666867204,2.708990265,3.278171919,2.631455907,6
0.045336426,0.167796924,2.024094569,0.304239344,0.651227437,0.964690089,0.030787576,0.182540139,0.188359095,0.46586608,1.347211977,0.951154984,1.420690014,0.978722965,1.553326365,0.751736266,0.605165605,1.380356022,1.48546281,1.779831787,7
0.045336426,0.167796924,2.024094569,0.304239344,0.651227437,1.347211977,0.951154984,1.420690014,0.978722965,1.553326365,0.964690089,0.030787576,0.182540139,0.188359095,0.46586608,0.751736266,0.605165605,1.380356022,1.48546281,1.779831787,7
0.045336426,0.304239344,0.651227437,0.167796924,2.024094569,0.964690089,0.188359095,0.46586608,0.030787576,0.182540139,1.347211977,0.978722965,1.553326365,0.951154984,1.420690014,0.751736266,0.605165605,1.380356022,1.48546281,1.779831787,7
0.055447341,0.130872667,2.015377948,0.323429918,0.622409226,0.973596336,0.03460385,0.178508944,0.170713481,0.45905032,1.379620005,0.973347435,1.427440477,0.997287227,1.587303484,0.755267244,0.613231952,1.385471593,1.491936772,1.76479593,7
0.066687647,0.238153836,2.04029486,0.239766291,0.647020472,0.879896996,0.104562214,0.285874745,0.149575426,0.524889823,1.247578239,0.925433722,1.399044361,1.048634936,1.559662463,0.757138402,0.586989918,1.385752498,1.492806001,1.691285564,7
0.955272944,0.166149791,1.325324178,0.583472157,0.382696495,0.399156265,0.541333823,0.78290264,1.552885984,0.291603637,0.947804467,1.415920064,1.978718739,1.517311496,1.807323648,0.976525089,0.56735937,1.38194189,1.483767295,1.72004281,7
0.965383858,0.129225534,1.316607557,0.602662731,0.353878284,0.408062511,0.545150098,0.778871445,1.53524037,0.284787877,0.980212495,1.438112515,1.985469202,1.535875758,1.841300767,0.980056067,0.576870346,1.386873484,1.490425233,1.652988998,7
0.976624165,0.236506703,1.34152447,0.518999104,0.37848953,0.314363171,0.615108461,0.886237246,1.514102315,0.350627381,0.848170729,1.390198802,1.957073086,1.587223467,1.813659746,0.981927225,0.56143757,1.387039739,1.491409112,1.641034934,7
0.062129349,0.170698639,2.309049807,0.296969708,0.216810266,0.405046257,0.175793507,0.54002664,0.591747094,0.826357534,0.600110481,0.923839928,1.486886141,0.952705816,1.573781423,0.742130173,0.609210113,1.370620056,1.462206023,1.587438642,7
0.069575743,0.169770986,2.328594692,0.302140428,0.169001453,0.36450797,0.057103303,0.43969565,0.156201233,0.5657408,0.717726111,0.946327132,1.437298634,0.976025443,1.571301217,0.684734053,0.63848689,1.298416535,1.403567813,1.427067633,7
0.190093899,0.480066322,0.519760419,0.237568198,0.614284474,0.365585155,0.451168325,0.529912647,0.588353172,0.499431327,0.529988427,0.267182098,0.050048912,0.208328476,0.338002808,0.391318311,0.163220393,0.76877164,0.807288231,0.417248913,8
0.190093899,0.480066322,0.519760419,0.237568198,0.614284474,0.529988427,0.267182098,0.050048912,0.208328476,0.338002808,0.365585155,0.451168325,0.529912647,0.588353172,0.499431327,0.391318311,0.163220393,0.76877164,0.807288231,0.417248913,8
0.190093899,0.237568198,0.614284474,0.480066322,0.519760419,0.365585155,0.588353172,0.499431327,0.451168325,0.529912647,0.529988427,0.208328476,0.338002808,0.267182098,0.050048912,0.391318311,0.163220393,0.76877164,0.807288231,0.417248913,8
0.213805909,0.455891599,0.528841835,0.244982456,0.621100147,0.399111225,0.500352779,0.494101199,0.572347989,0.456218518,0.537827204,0.237881218,0.06274954,0.173679956,0.3266705,0.388370805,0.161799261,0.761915821,0.803136544,0.511866599,8
0.187774234,0.420623735,0.601444437,0.253918562,0.581811463,0.331130156,0.459073092,0.494969781,0.650865759,0.514543298,0.697011579,0.254446554,0.030733412,0.253909518,0.347148584,0.405293611,0.183161272,0.768176213,0.812532499,0.599923686,8
0.525353291,0.510399483,0.66741457,0.333110238,0.660395078,0.518276134,0.48399776,0.719789443,0.597946749,0.725870349,0.297592577,0.065203054,0.372362928,0.442710035,1.19989025,0.541354129,0.24571667,0.769277833,0.806463285,0.400346412,8
0.549065301,0.486224761,0.676495985,0.340524496,0.66721075,0.551802205,0.533182213,0.683977995,0.581941566,0.68265754,0.305431354,0.035902174,0.385063556,0.408061515,1.188557942,0.538406624,0.243822794,0.762112189,0.802621423,0.494035445,8
0.523033626,0.450956896,0.749098587,0.349460601,0.627922066,0.483821135,0.491902526,0.684846577,0.660459336,0.74098232,0.464615729,0.05246751,0.353047429,0.488291076,1.209036026,0.555329429,0.245276543,0.76865436,0.811735599,0.555124359,8
0.159225984,0.325357357,0.495279038,0.275516349,0.469007247,0.38996273,0.449846761,0.514416239,0.571204644,0.49144986,0.505611779,0.33014464,0.151135437,0.201115627,0.305499794,0.375651566,0.1326123,0.763888456,0.794027018,0.442616705,8
0.158386955,0.341930751,0.501946074,0.2676075,0.532243,0.386156206,0.444649934,0.517806347,0.571310006,0.483541815,0.517578732,0.310303806,0.117906882,0.210313786,0.315467265,0.378476604,0.14075329,0.725405,0.759570244,0.461159161,8
3.027482467,0.222479129,0.012115297,0.123109043,0.145223996,1.047972998,2.21566081,0.078966652,0.545425633,1.583048983,8.349712928,0.733694852,2.15594104,2.661009673,1.367949585,1.617986206,2.04380157,2.963851145,3.222978107,5.25813223,6
3.027482467,0.222479129,0.012115297,0.123109043,0.145223996,8.349712928,0.733694852,2.15594104,2.661009673,1.367949585,1.047972998,2.21566081,0.078966652,0.545425633,1.583048983,1.617986206,2.04380157,2.963851145,3.222978107,5.25813223,6
3.027482467,0.123109043,0.145223996,0.222479129,0.012115297,1.047972998,0.545425633,1.583048983,2.21566081,0.078966652,8.349712928,2.661009673,1.367949585,0.733694852,2.15594104,1.617986206,2.04380157,2.963851145,3.222978107,5.25813223,6
3.058018594,0.23019834,-0.004835915,0.091187894,0.101779614,1.029255062,2.225866688,0.05087314,0.4762791,1.587686219,8.368832557,0.74044697,2.129202973,2.68463766,1.350719451,1.60800989,2.058358623,2.958945539,3.218868952,5.365697362,6
3.079831371,0.260053777,-0.051950801,0.05286543,0.186962866,1.019522773,2.221706976,0.086788022,0.521776869,1.593525925,8.438017812,0.708082456,2.205780866,2.6951917,1.312811375,1.622064494,2.073259639,2.963829444,3.224449473,5.294547447,6
2.062276417,0.089608503,0.049148462,1.588945294,1.294079883,3.517552232,4.781477293,5.29604639,2.459712679,3.584638627,0.845094258,2.277411258,0.272073602,5.214103067,0.448592497,2.252050698,1.787612507,2.964903159,3.217106278,5.125090392,6
2.092812545,0.097327713,0.03219725,1.557024145,1.250635501,3.498834296,4.791683171,5.267952879,2.390566146,3.589275863,0.864213888,2.284163376,0.245335536,5.237731055,0.431362363,2.242074382,1.792033964,2.95988412,3.213110556,5.143391122,6
2.114625322,0.127183151,-0.014917636,1.518701682,1.335818753,3.489102007,4.787523459,5.303867761,2.436063915,3.595115569,0.933399143,2.251798861,0.321913428,5.248285094,0.393454287,2.256128986,1.789904804,2.965188571,3.21827053,5.062870378,6
1.555115546,1.782947013,0.037702229,0.052693443,1.084762237,0.054955078,0.37208465,0.585683269,0.337634873,0.260503877,3.475313012,1.386649238,2.613686517,2.03778519,0.270265422,1.060518773,1.020836514,2.940611663,3.174991686,4.99416101,6
3.008450865,1.187571184,0.030910116,0.071646556,0.319877397,0.031789035,0.355846576,0.072560602,0.118299015,0.151951564,5.197632847,1.042333181,2.546274764,2.146490162,0.430293234,1.114128473,1.449096218,2.979369886,3.237488305,5.463409863,6
0.389485354,0.017521281,0.148627837,0.965555949,3.812654628,0.516598097,0.193658672,0.297812225,0.583016542,0.539757821,4.540756366,0.16157949,0.143745956,5.609654241,0.063542112,1.198931105,1.774692583,1.294566579,1.43271678,1.426671567,7
0.389485354,0.017521281,0.148627837,0.965555949,3.812654628,4.540756366,0.16157949,0.143745956,5.609654241,0.063542112,0.516598097,0.193658672,0.297812225,0.583016542,0.539757821,1.198931105,1.774692583,1.294566579,1.43271678,1.426671567,7
0.389485354,0.965555949,3.812654628,0.017521281,0.148627837,0.516598097,0.583016542,0.539757821,0.193658672,0.297812225,4.540756366,5.609654241,0.063542112,0.16157949,0.143745956,1.198931105,1.774692583,1.294566579,1.43271678,1.426671567,7
0.421408478,-0.021242661,0.109421944,1.007982856,3.810167444,0.539350653,0.198686651,0.348798093,0.55945804,0.501498073,4.519256225,0.155717404,0.152445248,5.609421556,0.042899313,1.197017955,1.773617381,1.292396171,1.431522522,1.393591955,7
0.377607374,-0.01978921,0.08826989,0.973289873,3.795606565,0.479914644,0.170598733,0.178322018,0.539036537,0.461791421,4.539152063,0.21212753,0.217638012,5.638589893,0.127400694,1.185303736,1.783848721,1.292817126,1.432989793,1.367237833,7
0.909094453,0.026848312,0.287894381,1.09256829,2.62956313,0.313673596,0.815291032,1.748150758,0.609392384,0.490818804,0.193916553,0.133724811,0.561794173,0.244565862,2.45234416,0.833976047,0.794225433,1.296500188,1.430377342,1.265515542,7
0.941017577,-0.011915629,0.248688488,1.134995196,2.627075945,0.336426151,0.82031901,1.799136626,0.585833883,0.452559057,0.172416412,0.127862725,0.570493466,0.244333177,2.431701362,0.832062896,0.802817246,1.294400239,1.429112625,1.282844194,7
0.897216472,-0.010462178,0.227536434,1.100302214,2.612515067,0.276990143,0.792231092,1.628660551,0.565412379,0.412852405,0.19231225,0.184272851,0.63568623,0.273501514,2.516202742,0.820348678,0.796925099,1.294510399,1.430890691,1.297045068,7
0.191954439,0.126647266,0.116952433,1.587570402,1.065014597,0.130545799,0.892313654,1.509833277,0.28939849,0.562280818,3.162882794,0.158566492,0.103784236,4.878999976,0.826537734,1.040218827,1.304113817,1.29000839,1.405877106,1.158585809,7
0.397877897,0.045275188,0.128547231,1.310215879,1.666379608,0.092448413,0.770165878,1.615351106,0.284873198,0.552768436,2.939177308,0.19132794,0.115514904,5.62931011,0.395611149,1.075656283,1.44791671,1.284366201,1.419967065,1.443205902,7
0.08741143,0.086948447,0.068554851,0.114208369,0.117284312,0.341781236,0.277522166,0.362809278,0.286012298,0.172497512,0.472109401,0.263073663,0.218172832,0.149677216,0.193158081,0.214081406,0.114212286,0.568307994,0.618370812,0.428668514,8
0.08741143,0.086948447,0.068554851,0.114208369,0.117284312,0.472109401,0.263073663,0.218172832,0.149677216,0.193158081,0.341781236,0.277522166,0.362809278,0.286012298,0.172497512,0.214081406,0.114212286,0.568307994,0.618370812,0.428668514,8
0.08741143,0.114208369,0.117284312,0.086948447,0.068554851,0.341781236,0.286012298,0.172497512,0.277522166,0.362809278,0.472109401,0.149677216,0.193158081,0.263073663,0.218172832,0.214081406,0.114212286,0.568307994,0.618370812,0.428668514,8
0.081607098,0.105423054,0.076423151,0.080326413,0.170240927,0.41040683,0.290973432,0.353444857,0.257435674,0.187043247,0.556808989,0.258211333,0.238042224,0.170731641,0.199106733,0.229081707,0.129953637,0.571558589,0.624224485,0.558945715,8
0.109293183,0.120772654,0.036860299,0.074468165,0.089239118,0.328306765,0.296829964,0.360538182,0.183680006,0.151184853,0.479668743,0.276759085,0.248938178,0.196354612,0.262099699,0.214332901,0.118517397,0.562751587,0.617450511,0.63050601,8
0.395559602,0.103348104,0.222189569,0.122639745,0.392635556,0.163992303,0.401118218,0.414055426,0.217305037,0.107597662,0.137691861,0.118149253,0.3841527,1.291151088,1.253827217,0.381694223,0.368604374,0.569077837,0.617598587,0.417147533,8
0.38975527,0.121822712,0.230057869,0.08875779,0.445592171,0.232617897,0.414569483,0.404691005,0.188728413,0.122143397,0.222391449,0.113286923,0.404022092,1.312205512,1.25977587,0.396694524,0.368812886,0.572209453,0.623571239,0.526924043,8
0.417441355,0.137172312,0.190495017,0.082899541,0.364590362,0.150517832,0.420426016,0.41178433,0.114972745,0.086285003,0.145251203,0.131834675,0.414918046,1.337828484,1.322768836,0.381945717,0.393336491,0.563348508,0.616851208,0.598092291,8
0.030048449,0.107992147,0.057820402,0.131751014,0.101831446,0.298093284,0.304884378,0.389932275,0.302064127,0.21036157,0.309152246,0.094587702,0.138249763,0.093450752,0.097158804,0.177825224,0.10968836,0.565997556,0.607019605,0.478896132,8
0.13146201,0.08629738,0.057356649,0.142862952,0.106154795,0.313192894,0.303376078,0.385148881,0.305853491,0.207832074,0.311732681,0.119590678,0.133615945,0.094512437,0.095089221,0.186271878,0.103844037,0.488611126,0.531355462,0.404648411,8
0.143017009,1.539027141,0.108490369,0.150161515,0.267791826,1.57080736,1.094272978,0.974819478,0.293964241,1.211084443,1.539027141,0.958598046,2.310610794,0.161206493,0.202228482,0.835007154,0.67814152,1.066862489,1.247801482,1.221412424,6
0.143017009,1.539027141,0.108490369,0.150161515,0.267791826,1.539027141,0.958598046,2.310610794,0.161206493,0.202228482,1.57080736,1.094272978,0.974819478,0.293964241,1.211084443,0.835007154,0.67814152,1.066862489,1.247801482,1.221412424,6
0.143017009,0.150161515,0.267791826,1.539027141,0.108490369,1.57080736,0.293964241,1.211084443,1.094272978,0.974819478,1.539027141,0.161206493,0.202228482,0.958598046,2.310610794,0.835007154,0.67814152,1.066862489,1.247801482,1.221412424,6
0.092391155,1.534319826,0.101235264,0.138597374,0.279858266,1.617692272,1.0667316,0.983800033,0.204474086,1.216567103,1.548666623,1.007294131,2.275711883,0.177474014,0.184377655,0.828612752,0.686701501,1.064534933,1.24610742,1.284692849,6
0.13389195,1.522777047,0.152489419,0.112424885,0.25492946,1.471390612,1.050076254,0.890682511,0.219872907,1.174547454,1.59847329,0.958706556,2.386862666,0.218621754,0.255935812,0.826778838,0.681064286,1.062340943,1.244969976,1.275865462,6
0.771554657,1.539027141,0.403996296,0.226658727,1.666763716,0.523850222,0.775053216,1.697068932,0.638048346,1.54731421,0.965446314,2.183764709,0.021863346,0.810338256,0.742725494,0.967564906,0.598887887,1.071402012,1.241043027,1.166813329,6
0.720928803,1.534319826,0.396741192,0.215094586,1.678830157,0.570735135,0.747511839,1.706049487,0.548558191,1.55279687,0.975085795,2.232460794,-0.013035565,0.826605776,0.724874667,0.961170504,0.615849548,1.068828198,1.239595223,1.190128127,6
0.762429598,1.522777047,0.447995347,0.188922097,1.65390135,0.424433474,0.730856493,1.612931965,0.563957012,1.51077722,1.024892463,2.183873219,0.098115218,0.867753517,0.796432824,0.95933659,0.588784292,1.067104882,1.237987105,1.237364409,6
0.056265343,1.539027141,0.138384451,0.125402271,0.309344874,0.989691143,0.865730715,0.717098594,0.305573813,0.940383634,1.535556657,0.858852133,1.017462212,0.751649777,0.239061627,0.692632292,0.467623208,1.090642184,1.197374207,1.185437087,6
0.151106476,1.539027141,0.102336324,0.140256452,0.298443455,1.337684967,1.147406998,0.79754823,0.291681912,1.344852851,1.539027141,0.971747439,1.469709824,0.536186565,0.238936079,0.793730123,0.548561989,1.043367656,1.223158319,1.19417234,6
0.273385773,0.082250406,0.26088228,0.054844559,0.124743504,0.259160971,0.303980683,0.3449485,0.246898302,0.059398657,0.100448601,0.183917591,0.099027041,0.58992466,1.004659491,0.265898068,0.239683884,0.634992678,0.705523474,0.556013288,7
0.273385773,0.082250406,0.26088228,0.054844559,0.124743504,0.100448601,0.183917591,0.099027041,0.58992466,1.004659491,0.259160971,0.303980683,0.3449485,0.246898302,0.059398657,0.265898068,0.239683884,0.634992678,0.705523474,0.556013288,7
0.273385773,0.054844559,0.124743504,0.082250406,0.26088228,0.259160971,0.246898302,0.059398657,0.303980683,0.3449485,0.100448601,0.58992466,1.004659491,0.183917591,0.099027041,0.265898068,0.239683884,0.634992678,0.705523474,0.556013288,7
0.305074517,0.092615048,0.253022257,0.087693819,0.098197758,0.308205278,0.307798374,0.354709426,0.265755227,0.038461991,0.056157057,0.123605485,0.072364873,0.589543039,1.006493372,0.263979835,0.246256474,0.629925252,0.701875228,0.629191574,7
0.118537857,0.083795384,0.244708522,-0.00780856,0.062198283,0.268073331,0.363690752,0.367896533,0.290938547,0.092818418,0.07691133,0.137747015,0.10678103,0.621570517,1.00044241,0.255220091,0.253521158,0.636917287,0.710819068,0.720452699,7
0.446838717,0.073550305,0.361562888,0.211490827,0.262562405,0.239281433,0.539125717,0.417976766,0.116850757,0.076848442,0.110168542,0.104034902,1.463851993,1.597892838,1.780738591,0.520185008,0.567031682,0.636152835,0.704637133,0.516845052,7
0.478527461,0.083914947,0.353702865,0.244340088,0.236016659,0.288325741,0.542943408,0.427737691,0.135707682,0.055911775,0.065876998,0.043722796,1.437189825,1.597511216,1.782572472,0.518266775,0.567528527,0.63100301,0.701071288,0.617676252,7
0.291990802,0.075095283,0.345389131,0.148837708,0.200017184,0.248193794,0.598835786,0.440924799,0.160891002,0.110268202,0.086631271,0.057864326,1.471605982,1.629538694,1.77652151,0.509507032,0.578443686,0.638215424,0.709794746,0.704560738,7
0.105750442,0.117332411,0.211089934,0.148226276,0.066715082,0.636021491,0.278214979,0.397605982,0.236543191,0.084847348,0.09664401,0.116914305,0.117965647,0.263258043,0.207208986,0.205622542,0.144696453,0.632606715,0.692476737,0.597935527,7
0.457613798,0.110552887,0.238297736,0.109037912,0.086050874,0.247896346,0.287660598,0.373648081,0.247929166,0.077111552,0.098047325,0.115158029,0.114557302,0.298685053,0.36707363,0.215288019,0.119348564,0.576835022,0.644503293,0.475430031,7
0.036311464,0.06058208,0.040696834,0.021814699,0.248745859,0.041427668,0.106074985,0.097467343,0.286911269,0.057316815,0.027407627,0.034578395,0.019506084,0.645003517,0.847120579,0.171397681,0.241160987,0.436796908,0.570372573,0.165427638,8
0.036311464,0.06058208,0.040696834,0.021814699,0.248745859,0.027407627,0.034578395,0.019506084,0.645003517,0.847120579,0.041427668,0.106074985,0.097467343,0.286911269,0.057316815,0.171397681,0.241160987,0.436796908,0.570372573,0.165427638,8
0.036311464,0.021814699,0.248745859,0.06058208,0.040696834,0.041427668,0.286911269,0.057316815,0.106074985,0.097467343,0.027407627,0.645003517,0.847120579,0.034578395,0.019506084,0.171397681,0.241160987,0.436796908,0.570372573,0.165427638,8
0.047823414,0.053024285,0.009072811,0.030137501,0.252981611,0.027829451,0.132144043,0.068584381,0.29858623,0.045174829,0.067698996,0.018855793,0.053078385,0.654954815,0.833000247,0.172863119,0.240362246,0.438225536,0.57273951,0.385614532,8
0.055308392,0.090452542,0.043571603,0.001129103,0.277998848,-0.013964357,-0.019391252,0.05696542,0.243582391,0.002279286,0.091862673,0.056890212,0.0290742,0.58792208,0.978497278,0.165478561,0.265638852,0.42971834,0.565565334,0.544942443,8
0.33572316,0.050891046,0.173369204,0.125786714,1.506467301,0.046071163,0.063613482,0.134725569,0.02335711,0.307797843,0.02057601,0.018067827,0.047895973,1.543856552,0.893586381,0.352785689,0.507831698,0.438199922,0.567984258,0.244066161,8
0.34723511,0.043333251,0.141745182,0.134109516,1.510703053,0.032472945,0.08968254,0.105842607,0.03503207,0.295655857,0.060867379,0.002345225,0.081468274,1.553807849,0.879466049,0.354251127,0.507766966,0.43964953,0.570330215,0.431513053,8
0.354720088,0.080761509,0.176243974,0.105101118,1.53572029,-0.009320863,-0.061852755,0.094223645,-0.019971768,0.252760314,0.085031056,0.040379644,0.057464088,1.486775114,1.02496308,0.346866569,0.521436309,0.431164907,0.563133466,0.542338216,8
0.03382023,0.087807252,0.032561609,0.018968801,0.0530831,0.023622051,0.076481544,0.07372966,0.235691043,0.056359552,0.039160909,0.026617088,0.017453665,0.624502723,0.164515517,0.10429165,0.15058252,0.439062772,0.556511666,0.292647102,8
0.034055386,0.086685379,0.039050055,0.014431095,0.077361438,0.030648388,0.085813303,0.082010464,0.251114997,0.06230752,0.045409453,0.019854115,0.017316671,0.654978873,0.277316604,0.118556916,0.162518465,0.462609299,0.611774089,0.195951707,8
0.456205745,0.263836048,0.175515415,0.099137467,0.10092266,0.581640783,0.276073422,0.650850162,0.194458766,0.319530629,0.351031622,0.382250077,1.014911997,1.168932896,1.786585868,0.521458904,0.453540293,0.723660911,0.784229788,0.544151728,6
0.456205745,0.263836048,0.175515415,0.099137467,0.10092266,0.351031622,0.382250077,1.014911997,1.168932896,1.786585868,0.581640783,0.276073422,0.650850162,0.194458766,0.319530629,0.521458904,0.453540293,0.723660911,0.784229788,0.544151728,6
0.456205745,0.099137467,0.10092266,0.263836048,0.175515415,0.581640783,0.194458766,0.319530629,0.276073422,0.650850162,0.351031622,1.168932896,1.786585868,0.382250077,1.014911997,0.521458904,0.453540293,0.723660911,0.784229788,0.544151728,6
0.482050327,0.222947411,0.179773813,0.094676569,0.112583078,0.521371655,0.272235062,0.647326007,0.233106545,0.296483888,0.343524173,0.397010716,1.016182784,1.198883553,1.824020731,0.522811754,0.463025788,0.722234925,0.785431151,0.717513426,6
0.419558345,0.274556904,0.107587609,0.108410545,0.138553203,0.631791507,0.26516,0.692889368,0.215724423,0.306547345,0.291943436,0.393834484,1.099207478,1.119046443,1.747974724,0.520852388,0.452472911,0.720372768,0.784948418,0.804211207,6
0.502630233,0.263307064,0.311297738,0.121283435,0.410141281,0.243522532,0.523336667,0.437702988,0.07224042,0.249917029,0.37226557,0.80725663,1.516195354,1.831962046,1.717233166,0.62535281,0.561089481,0.724633809,0.783450773,0.525517985,6
0.528474816,0.222418427,0.315556135,0.116822537,0.421801698,0.183253404,0.519498307,0.434178833,0.110888199,0.226870288,0.364758121,0.82201727,1.517466141,1.861912703,1.75466803,0.62670566,0.573949865,0.723158661,0.784701298,0.671174965,6
0.465982834,0.27402792,0.243369932,0.130556513,0.447771824,0.293673256,0.512423245,0.479742194,0.093506076,0.236933746,0.313177384,0.818841038,1.600490835,1.782075593,1.678622022,0.624746294,0.558686431,0.721325405,0.784189665,0.786533985,6
0.229464576,0.489356696,0.125240491,0.157542979,0.103713852,0.43697997,0.199203414,0.461109154,0.185482655,0.05132596,0.058371956,0.345569555,0.313264493,0.716026071,1.513826158,0.359098532,0.357279134,0.718729415,0.771801684,0.591346896,6
0.461934863,0.344461,0.13031986,0.134549337,0.097854094,0.444270315,0.221603884,0.455897834,0.183640613,0.045958946,0.051908311,0.367280114,0.29858181,0.941195489,1.650013633,0.38863134,0.403028713,0.649257202,0.704249592,0.526885817,6
0.351464956,0.008438819,0.039645163,0.093356132,0.071898235,0.169393238,0.397330067,0.245777678,0.324067789,0.230355098,1.313193098,0.426868331,1.606884874,0.293061071,0.121544919,0.379551965,0.445169994,0.515628411,0.60470587,0.379633771,7
0.351464956,0.008438819,0.039645163,0.093356132,0.071898235,1.313193098,0.426868331,1.606884874,0.293061071,0.121544919,0.169393238,0.397330067,0.245777678,0.324067789,0.230355098,0.379551965,0.445169994,0.515628411,0.60470587,0.379633771,7
0.351464956,0.093356132,0.071898235,0.008438819,0.039645163,0.169393238,0.324067789,0.230355098,0.397330067,0.245777678,1.313193098,0.293061071,0.121544919,0.426868331,1.606884874,0.379551965,0.445169994,0.515628411,0.60470587,0.379633771,7
0.3237785,0.034019575,0.070605312,0.111703707,0.090928859,0.211278119,0.398001691,0.269354446,0.341401321,0.219420395,1.312252365,0.462910949,1.597592392,0.346773553,0.134778763,0.394986663,0.436563171,0.514099331,0.604670051,0.48196171,7
0.435022449,0.040622976,-0.026444004,0.016570045,0.100550816,0.132429832,0.256522702,0.182131005,0.334487528,0.250273341,1.386027259,0.444841712,1.593367152,0.317291346,0.152119702,0.374387591,0.459862933,0.521730369,0.614038359,0.561629548,7
0.37344476,0.006783109,0.162063665,0.216106092,0.3632253,0.477978559,0.341629205,0.195377132,0.147032199,0.311874359,0.368036183,1.494844427,0.062824627,0.428406352,0.895278952,0.389660328,0.358526863,0.516524292,0.603138764,0.436290443,7
0.345758305,0.032363866,0.193023814,0.234453666,0.382255924,0.51986344,0.342300828,0.2189539,0.164365731,0.300939656,0.36709545,1.530887044,0.053532145,0.482118835,0.908512795,0.405095027,0.364182759,0.514746289,0.603351868,0.477721451,7
0.457002254,0.038967266,0.095974499,0.139320005,0.391877881,0.441015153,0.20082184,0.13173046,0.157451938,0.331792602,0.440870344,1.512817807,0.049306904,0.452636627,0.925853735,0.384495954,0.375016142,0.522611479,0.612486025,0.568906972,7
0.175754217,0.016205729,0.064973985,0.078526307,0.080317931,0.14312006,0.413885042,0.279420141,0.289790264,0.179578634,1.331004025,0.287642293,0.667130421,0.261255602,0.108124549,0.291781947,0.320035984,0.515091836,0.592344592,0.410013537,7
0.365177002,0.013728182,0.065958409,0.082638677,0.077858654,0.158840184,0.407350334,0.275718025,0.298458847,0.195238459,1.324353088,0.334852808,0.978201351,0.267758416,0.112065091,0.330546502,0.347698979,0.536386684,0.630219856,0.407887197,7
0.182595686,0.200043931,0.051170802,0.213049118,0.495700001,0.297719014,0.631034066,0.484033593,0.651188387,0.651593907,0.461205147,0.025230052,0.053069324,0.121144276,0.293582865,0.320824011,0.217553813,0.673588066,0.713438089,0.637865419,8
0.182595686,0.200043931,0.051170802,0.213049118,0.495700001,0.461205147,0.025230052,0.053069324,0.121144276,0.293582865,0.297719014,0.631034066,0.484033593,0.651188387,0.651593907,0.320824011,0.217553813,0.673588066,0.713438089,0.637865419,8
0.182595686,0.213049118,0.495700001,0.200043931,0.051170802,0.297719014,0.651188387,0.651593907,0.631034066,0.484033593,0.461205147,0.121144276,0.293582865,0.025230052,0.053069324,0.320824011,0.217553813,0.673588066,0.713438089,0.637865419,8
0.175512131,0.191839945,0.074159042,0.214808227,0.473948833,0.22724155,0.665334374,0.510896168,0.67279359,0.636991854,0.437992484,0.017074795,0.032024337,0.100509962,0.312121257,0.31621657,0.224854421,0.675759057,0.718256115,0.660359572,8
0.114724841,0.179479849,0.037653841,0.231533765,0.478313151,0.295538363,0.689454957,0.420186192,0.584198746,0.688355821,0.494990296,-0.001471926,0.090311564,0.174807488,0.335913346,0.320932686,0.221382883,0.669947545,0.714853232,0.687020138,8
0.462342052,0.183630869,0.193502191,0.393747416,0.868525571,0.640729683,0.467610871,0.510555602,0.673858989,0.786206032,0.031981489,0.052086291,0.138817043,0.499747654,1.583902261,0.499149601,0.383023915,0.674109535,0.712669959,0.618652972,8
0.455258496,0.175426883,0.21649043,0.395506526,0.846774403,0.57025222,0.50191118,0.537418177,0.695464191,0.77160398,0.008768826,0.043931034,0.117772057,0.47911334,1.602440653,0.49454216,0.387124672,0.675996838,0.717771673,0.624408063,8
